testClassName,testMethodName,potentialTargetQualifiedName,AAA
GarbageCollectorIT,testInvalidDelete,     TEST org.apache.accumulo.test.functional.ConfigurableMacBase.getCluster(),0
GarbageCollectorIT,testInvalidDelete,     TEST org.apache.accumulo.test.functional.ConfigurableMacBase.getCluster(),0
GarbageCollectorIT,testInvalidDelete,     org.apache.accumulo.miniclusterImpl.MiniAccumuloClusterImpl.getProcesses(),0
GarbageCollectorIT,testInvalidDelete,"     org.apache.accumulo.miniclusterImpl.MiniAccumuloClusterImpl.killProcess(ServerType, ProcessReference)",0
GarbageCollectorIT,testInvalidDelete,          TEST org.apache.accumulo.test.functional.ConfigurableMacBase.getCluster(),0
GarbageCollectorIT,testInvalidDelete,          org.apache.accumulo.miniclusterImpl.MiniAccumuloClusterImpl.getServerContext(),0
GarbageCollectorIT,testInvalidDelete,     org.apache.accumulo.core.clientImpl.ClientContext.getZooKeeperRoot(),0
GarbageCollectorIT,testInvalidDelete,     org.apache.accumulo.miniclusterImpl.MiniAccumuloClusterImpl.getZooKeepers(),0
GarbageCollectorIT,testInvalidDelete,"     NEW org.apache.accumulo.fate.zookeeper.ZooReaderWriter(String, int, String)",0
GarbageCollectorIT,testInvalidDelete,"     org.apache.accumulo.fate.zookeeper.ZooLock.deleteLock(IZooReaderWriter, String)",0
GarbageCollectorIT,testInvalidDelete,     TEST org.apache.accumulo.test.functional.ConfigurableMacBase.getCluster(),0
GarbageCollectorIT,testInvalidDelete,     org.apache.accumulo.miniclusterImpl.MiniAccumuloClusterImpl.getProcesses(),0
GarbageCollectorIT,testInvalidDelete,     ASSERT org.junit.Assert.assertNull(Object),0
GarbageCollectorIT,testInvalidDelete,org.apache.accumulo.core.client.Accumulo.newClient(),0
GarbageCollectorIT,testInvalidDelete,     org.apache.accumulo.miniclusterImpl.MiniAccumuloClusterImpl.getClientProperties(),0
GarbageCollectorIT,testInvalidDelete,org.apache.accumulo.core.client.AccumuloClient.PropertyOptions.from(Properties),0
GarbageCollectorIT,testInvalidDelete,org.apache.accumulo.core.client.AccumuloClient.ClientFactory.build(),0
GarbageCollectorIT,testInvalidDelete,TEST org.apache.accumulo.harness.AccumuloITBase.getUniqueNames(int),0
GarbageCollectorIT,testInvalidDelete,org.apache.accumulo.core.client.AccumuloClient.tableOperations(),0
GarbageCollectorIT,testInvalidDelete,org.apache.accumulo.core.client.admin.TableOperations.create(String),0
GarbageCollectorIT,testInvalidDelete,org.apache.accumulo.core.client.AccumuloClient.createBatchWriter(String),0
GarbageCollectorIT,testInvalidDelete,NEW org.apache.accumulo.core.data.Mutation(CharSequence),0
GarbageCollectorIT,testInvalidDelete,"org.apache.accumulo.core.data.Mutation.put(CharSequence, CharSequence, CharSequence)",0
GarbageCollectorIT,testInvalidDelete,org.apache.accumulo.core.client.BatchWriter.addMutation(Mutation),0
GarbageCollectorIT,testInvalidDelete,org.apache.accumulo.core.client.AccumuloClient.tableOperations(),0
